bank_id,bank_name,city,blood_type,current_score,projected_score_72h,severity,forecast_severity,days_of_supply,computed_at
676,Baramulla District Hospital Blood Bank,Baramulla,B-,53,83,LOW,FORECAST_CRITICAL,1.5,2026-07-06T16:22:41
676,Baramulla District Hospital Blood Bank,Baramulla,O+,83,83,CRITICAL,FORECAST_CRITICAL,0.5,2026-07-06T16:22:41
676,Baramulla District Hospital Blood Bank,Baramulla,O-,13,13,SAFE,FORECAST_SAFE,4.2,2026-07-06T16:22:41
676,Baramulla District Hospital Blood Bank,Baramulla,AB+,13,53,SAFE,FORECAST_LOW,3.1,2026-07-06T16:22:41
676,Baramulla District Hospital Blood Bank,Baramulla,AB-,13,53,SAFE,FORECAST_LOW,3.4,2026-07-06T16:22:41
677,Chodana Sub-District Hospital Blood Bank, Budgam ,A+,86,86,CRITICAL,FORECAST_CRITICAL,0.0,2026-07-06T16:22:41
677,Chodana Sub-District Hospital Blood Bank, Budgam ,A-,16,56,SAFE,FORECAST_LOW,3.5,2026-07-06T16:22:41
677,Chodana Sub-District Hospital Blood Bank, Budgam ,B+,56,56,LOW,FORECAST_LOW,2.8,2026-07-06T16:22:41
677,Chodana Sub-District Hospital Blood Bank, Budgam ,B-,56,86,LOW,FORECAST_CRITICAL,1.2,2026-07-06T16:22:41
677,Chodana Sub-District Hospital Blood Bank, Budgam ,O+,16,16,SAFE,FORECAST_SAFE,3.7,2026-07-06T16:22:41
677,Chodana Sub-District Hospital Blood Bank, Budgam ,O-,56,56,LOW,FORECAST_LOW,1.9,2026-07-06T16:22:41
677,Chodana Sub-District Hospital Blood Bank, Budgam ,AB+,86,86,CRITICAL,FORECAST_CRITICAL,0.3,2026-07-06T16:22:41
677,Chodana Sub-District Hospital Blood Bank, Budgam ,AB-,56,56,LOW,FORECAST_LOW,1.7,2026-07-06T16:22:41
678,Budgam District Hospital Blood Bank ,Budgam ,A+,87,87,CRITICAL,FORECAST_CRITICAL,0.0,2026-07-06T16:22:41
678,Budgam District Hospital Blood Bank ,Budgam ,A-,17,57,SAFE,FORECAST_LOW,3.0,2026-07-06T16:22:41
678,Budgam District Hospital Blood Bank ,Budgam ,B+,17,57,SAFE,FORECAST_LOW,3.6,2026-07-06T16:22:41
678,Budgam District Hospital Blood Bank ,Budgam ,B-,57,87,LOW,FORECAST_CRITICAL,1.0,2026-07-06T16:22:41
678,Budgam District Hospital Blood Bank ,Budgam ,O+,87,87,CRITICAL,FORECAST_CRITICAL,0.5,2026-07-06T16:22:41
678,Budgam District Hospital Blood Bank ,Budgam ,O-,57,57,LOW,FORECAST_LOW,2.5,2026-07-06T16:22:41
678,Budgam District Hospital Blood Bank ,Budgam ,AB+,57,57,LOW,FORECAST_LOW,2.8,2026-07-06T16:22:41
678,Budgam District Hospital Blood Bank ,Budgam ,AB-,87,87,CRITICAL,FORECAST_CRITICAL,0.1,2026-07-06T16:22:41
679,Doda District Hospital Blood Bank ,Doda,A+,81,81,CRITICAL,FORECAST_CRITICAL,0.0,2026-07-06T16:22:41
679,Doda District Hospital Blood Bank ,Doda,A-,11,51,SAFE,FORECAST_LOW,3.0,2026-07-06T16:22:41
679,Doda District Hospital Blood Bank ,Doda,B+,11,11,SAFE,FORECAST_SAFE,3.8,2026-07-06T16:22:41
679,Doda District Hospital Blood Bank ,Doda,B-,11,11,SAFE,FORECAST_SAFE,3.8,2026-07-06T16:22:41
679,Doda District Hospital Blood Bank ,Doda,O+,11,51,SAFE,FORECAST_LOW,3.7,2026-07-06T16:22:41
679,Doda District Hospital Blood Bank ,Doda,O-,11,11,SAFE,FORECAST_SAFE,3.8,2026-07-06T16:22:41
679,Doda District Hospital Blood Bank ,Doda,AB+,51,51,LOW,FORECAST_LOW,2.6,2026-07-06T16:22:41
679,Doda District Hospital Blood Bank ,Doda,AB-,11,11,SAFE,FORECAST_SAFE,3.8,2026-07-06T16:22:41
680,District Hospital Blood Bank Ganderbal ,Ganderbal,A+,90,90,CRITICAL,FORECAST_CRITICAL,0.8,2026-07-06T16:22:41
680,District Hospital Blood Bank Ganderbal ,Ganderbal,A-,60,60,LOW,FORECAST_LOW,2.6,2026-07-06T16:22:41
680,District Hospital Blood Bank Ganderbal ,Ganderbal,B+,90,90,CRITICAL,FORECAST_CRITICAL,0.1,2026-07-06T16:22:41
680,District Hospital Blood Bank Ganderbal ,Ganderbal,B-,90,90,CRITICAL,FORECAST_CRITICAL,0.8,2026-07-06T16:22:41
680,District Hospital Blood Bank Ganderbal ,Ganderbal,O+,60,60,LOW,FORECAST_LOW,1.8,2026-07-06T16:22:41
680,District Hospital Blood Bank Ganderbal ,Ganderbal,O-,60,60,LOW,FORECAST_LOW,2.2,2026-07-06T16:22:41
680,District Hospital Blood Bank Ganderbal ,Ganderbal,AB+,60,60,LOW,FORECAST_LOW,2.6,2026-07-06T16:22:41
680,District Hospital Blood Bank Ganderbal ,Ganderbal,AB-,20,20,SAFE,FORECAST_SAFE,4.0,2026-07-06T16:22:41
681,Government Hospital Blood Bank Gandhi Nagar, Jammu ,A+,54,54,LOW,FORECAST_LOW,1.9,2026-07-06T16:22:41
681,Government Hospital Blood Bank Gandhi Nagar, Jammu ,A-,14,14,SAFE,FORECAST_SAFE,3.8,2026-07-06T16:22:41
681,Government Hospital Blood Bank Gandhi Nagar, Jammu ,B+,14,54,SAFE,FORECAST_LOW,3.3,2026-07-06T16:22:41
681,Government Hospital Blood Bank Gandhi Nagar, Jammu ,B-,54,84,LOW,FORECAST_CRITICAL,1.5,2026-07-06T16:22:41
681,Government Hospital Blood Bank Gandhi Nagar, Jammu ,O+,84,84,CRITICAL,FORECAST_CRITICAL,0.8,2026-07-06T16:22:41
681,Government Hospital Blood Bank Gandhi Nagar, Jammu ,O-,54,54,LOW,FORECAST_LOW,1.7,2026-07-06T16:22:41
681,Government Hospital Blood Bank Gandhi Nagar, Jammu ,AB+,14,14,SAFE,FORECAST_SAFE,4.0,2026-07-06T16:22:41
681,Government Hospital Blood Bank Gandhi Nagar, Jammu ,AB-,84,84,CRITICAL,FORECAST_CRITICAL,0.5,2026-07-06T16:22:41
682,Government Medical College and Hospital Blood Bank,Jammu ,A+,81,81,CRITICAL,FORECAST_CRITICAL,0.4,2026-07-06T16:22:41
682,Government Medical College and Hospital Blood Bank,Jammu ,A-,11,51,SAFE,FORECAST_LOW,3.0,2026-07-06T16:22:41
682,Government Medical College and Hospital Blood Bank,Jammu ,B+,11,51,SAFE,FORECAST_LOW,3.3,2026-07-06T16:22:41
682,Government Medical College and Hospital Blood Bank,Jammu ,B-,81,81,CRITICAL,FORECAST_CRITICAL,0.3,2026-07-06T16:22:41
682,Government Medical College and Hospital Blood Bank,Jammu ,O+,51,51,LOW,FORECAST_LOW,2.6,2026-07-06T16:22:41
682,Government Medical College and Hospital Blood Bank,Jammu ,O-,11,51,SAFE,FORECAST_LOW,3.4,2026-07-06T16:22:41
682,Government Medical College and Hospital Blood Bank,Jammu ,AB+,81,81,CRITICAL,FORECAST_CRITICAL,0.9,2026-07-06T16:22:41
682,Government Medical College and Hospital Blood Bank,Jammu ,AB-,51,51,LOW,FORECAST_LOW,2.3,2026-07-06T16:22:41
683,Sri Maharaja Gulab Singh (SMGS) Hospital Blood Bank,Jammu ,A+,59,59,LOW,FORECAST_LOW,1.7,2026-07-06T16:22:41
683,Sri Maharaja Gulab Singh (SMGS) Hospital Blood Bank,Jammu ,A-,59,89,LOW,FORECAST_CRITICAL,1.4,2026-07-06T16:22:41
683,Sri Maharaja Gulab Singh (SMGS) Hospital Blood Bank,Jammu ,B+,19,59,SAFE,FORECAST_LOW,3.6,2026-07-06T16:22:41
683,Sri Maharaja Gulab Singh (SMGS) Hospital Blood Bank,Jammu ,B-,89,89,CRITICAL,FORECAST_CRITICAL,0.0,2026-07-06T16:22:41
683,Sri Maharaja Gulab Singh (SMGS) Hospital Blood Bank,Jammu ,O+,59,59,LOW,FORECAST_LOW,2.0,2026-07-06T16:22:41
683,Sri Maharaja Gulab Singh (SMGS) Hospital Blood Bank,Jammu ,O-,59,59,LOW,FORECAST_LOW,1.9,2026-07-06T16:22:41
683,Sri Maharaja Gulab Singh (SMGS) Hospital Blood Bank,Jammu ,AB+,59,89,LOW,FORECAST_CRITICAL,1.3,2026-07-06T16:22:41
683,Sri Maharaja Gulab Singh (SMGS) Hospital Blood Bank,Jammu ,AB-,59,59,LOW,FORECAST_LOW,2.3,2026-07-06T16:22:41
684,Bee Enn General Hospital Blood Bank,Jammu ,A+,17,57,SAFE,FORECAST_LOW,3.6,2026-07-06T16:22:41
684,Bee Enn General Hospital Blood Bank,Jammu ,A-,17,57,SAFE,FORECAST_LOW,3.0,2026-07-06T16:22:41
684,Bee Enn General Hospital Blood Bank,Jammu ,B+,17,57,SAFE,FORECAST_LOW,3.7,2026-07-06T16:22:41
684,Bee Enn General Hospital Blood Bank,Jammu ,B-,57,87,LOW,FORECAST_CRITICAL,1.2,2026-07-06T16:22:41
684,Bee Enn General Hospital Blood Bank,Jammu ,O+,57,57,LOW,FORECAST_LOW,2.8,2026-07-06T16:22:41
684,Bee Enn General Hospital Blood Bank,Jammu ,O-,17,17,SAFE,FORECAST_SAFE,3.9,2026-07-06T16:22:41
684,Bee Enn General Hospital Blood Bank,Jammu ,AB+,57,87,LOW,FORECAST_CRITICAL,1.2,2026-07-06T16:22:41
684,Bee Enn General Hospital Blood Bank,Jammu ,AB-,17,57,SAFE,FORECAST_LOW,3.5,2026-07-06T16:22:41
686,Acharya Shri Chander College of Medical Sciences and Hospital Blood Bank,Sidhara,A+,14,54,SAFE,FORECAST_LOW,3.0,2026-07-06T16:22:41
686,Acharya Shri Chander College of Medical Sciences and Hospital Blood Bank,Sidhara,A-,14,54,SAFE,FORECAST_LOW,3.0,2026-07-06T16:22:41
686,Acharya Shri Chander College of Medical Sciences and Hospital Blood Bank,Sidhara,B+,54,54,LOW,FORECAST_LOW,1.9,2026-07-06T16:22:41
686,Acharya Shri Chander College of Medical Sciences and Hospital Blood Bank,Sidhara,B-,54,84,LOW,FORECAST_CRITICAL,1.0,2026-07-06T16:22:41
686,Acharya Shri Chander College of Medical Sciences and Hospital Blood Bank,Sidhara,O+,14,54,SAFE,FORECAST_LOW,3.0,2026-07-06T16:22:41
686,Acharya Shri Chander College of Medical Sciences and Hospital Blood Bank,Sidhara,O-,14,14,SAFE,FORECAST_SAFE,3.7,2026-07-06T16:22:41
686,Acharya Shri Chander College of Medical Sciences and Hospital Blood Bank,Sidhara,AB+,14,54,SAFE,FORECAST_LOW,3.2,2026-07-06T16:22:41
686,Acharya Shri Chander College of Medical Sciences and Hospital Blood Bank,Sidhara,AB-,54,54,LOW,FORECAST_LOW,2.1,2026-07-06T16:22:41
687,Kargil District Hospital (Kargil Ladakh Kashmir Division) Blood Bank ,Kargil ,A+,17,57,SAFE,FORECAST_LOW,3.5,2026-07-06T16:22:41
687,Kargil District Hospital (Kargil Ladakh Kashmir Division) Blood Bank ,Kargil ,A-,17,17,SAFE,FORECAST_SAFE,4.0,2026-07-06T16:22:41
687,Kargil District Hospital (Kargil Ladakh Kashmir Division) Blood Bank ,Kargil ,B+,87,87,CRITICAL,FORECAST_CRITICAL,0.0,2026-07-06T16:22:41
687,Kargil District Hospital (Kargil Ladakh Kashmir Division) Blood Bank ,Kargil ,B-,57,87,LOW,FORECAST_CRITICAL,1.5,2026-07-06T16:22:41
687,Kargil District Hospital (Kargil Ladakh Kashmir Division) Blood Bank ,Kargil ,O+,17,17,SAFE,FORECAST_SAFE,3.8,2026-07-06T16:22:41
687,Kargil District Hospital (Kargil Ladakh Kashmir Division) Blood Bank ,Kargil ,O-,57,87,LOW,FORECAST_CRITICAL,1.2,2026-07-06T16:22:41
687,Kargil District Hospital (Kargil Ladakh Kashmir Division) Blood Bank ,Kargil ,AB+,57,57,LOW,FORECAST_LOW,2.0,2026-07-06T16:22:41
687,Kargil District Hospital (Kargil Ladakh Kashmir Division) Blood Bank ,Kargil ,AB-,57,57,LOW,FORECAST_LOW,2.6,2026-07-06T16:22:41
688,Kathua District Hospital Blood Bank ,Kathua ,A+,60,90,LOW,FORECAST_CRITICAL,1.3,2026-07-06T16:22:41
688,Kathua District Hospital Blood Bank ,Kathua ,A-,60,60,LOW,FORECAST_LOW,2.0,2026-07-06T16:22:41
688,Kathua District Hospital Blood Bank ,Kathua ,B+,60,60,LOW,FORECAST_LOW,2.8,2026-07-06T16:22:41
688,Kathua District Hospital Blood Bank ,Kathua ,B-,60,90,LOW,FORECAST_CRITICAL,1.8,2026-07-06T16:22:41
688,Kathua District Hospital Blood Bank ,Kathua ,O+,20,60,SAFE,FORECAST_LOW,3.1,2026-07-06T16:22:41
688,Kathua District Hospital Blood Bank ,Kathua ,O-,60,90,LOW,FORECAST_CRITICAL,0.9,2026-07-06T16:22:41
688,Kathua District Hospital Blood Bank ,Kathua ,AB+,90,90,CRITICAL,FORECAST_CRITICAL,0.7,2026-07-06T16:22:41
688,Kathua District Hospital Blood Bank ,Kathua ,AB-,60,90,LOW,FORECAST_CRITICAL,1.0,2026-07-06T16:22:41
689,Kishtwar District Hospital Blood Bank  ,Kishtwar ,A+,90,90,CRITICAL,FORECAST_CRITICAL,0.3,2026-07-06T16:22:41
689,Kishtwar District Hospital Blood Bank  ,Kishtwar ,A-,20,60,SAFE,FORECAST_LOW,2.9,2026-07-06T16:22:41
689,Kishtwar District Hospital Blood Bank  ,Kishtwar ,B+,60,90,LOW,FORECAST_CRITICAL,1.4,2026-07-06T16:22:41
689,Kishtwar District Hospital Blood Bank  ,Kishtwar ,B-,90,90,CRITICAL,FORECAST_CRITICAL,0.8,2026-07-06T16:22:41
689,Kishtwar District Hospital Blood Bank  ,Kishtwar ,O+,60,60,LOW,FORECAST_LOW,1.8,2026-07-06T16:22:41
689,Kishtwar District Hospital Blood Bank  ,Kishtwar ,O-,60,60,LOW,FORECAST_LOW,2.8,2026-07-06T16:22:41
689,Kishtwar District Hospital Blood Bank  ,Kishtwar ,AB+,20,60,SAFE,FORECAST_LOW,3.1,2026-07-06T16:22:41
689,Kishtwar District Hospital Blood Bank  ,Kishtwar ,AB-,60,60,LOW,FORECAST_LOW,2.7,2026-07-06T16:22:41
690,Kulgam District Hospital Blood Bank ,Kulgam ,A+,53,53,LOW,FORECAST_LOW,2.5,2026-07-06T16:22:41
690,Kulgam District Hospital Blood Bank ,Kulgam ,A-,53,53,LOW,FORECAST_LOW,2.5,2026-07-06T16:22:41
690,Kulgam District Hospital Blood Bank ,Kulgam ,B+,13,53,SAFE,FORECAST_LOW,3.0,2026-07-06T16:22:41
690,Kulgam District Hospital Blood Bank ,Kulgam ,B-,83,83,CRITICAL,FORECAST_CRITICAL,0.5,2026-07-06T16:22:41
690,Kulgam District Hospital Blood Bank ,Kulgam ,O+,53,83,LOW,FORECAST_CRITICAL,1.1,2026-07-06T16:22:41
690,Kulgam District Hospital Blood Bank ,Kulgam ,O-,53,53,LOW,FORECAST_LOW,2.5,2026-07-06T16:22:41
690,Kulgam District Hospital Blood Bank ,Kulgam ,AB+,83,83,CRITICAL,FORECAST_CRITICAL,0.3,2026-07-06T16:22:41
690,Kulgam District Hospital Blood Bank ,Kulgam ,AB-,53,53,LOW,FORECAST_LOW,2.8,2026-07-06T16:22:41
691,Handwara District Hospital Blood Bank,Handwara,A+,19,59,SAFE,FORECAST_LOW,3.2,2026-07-06T16:22:41
691,Handwara District Hospital Blood Bank,Handwara,A-,19,19,SAFE,FORECAST_SAFE,3.8,2026-07-06T16:22:41
691,Handwara District Hospital Blood Bank,Handwara,B+,89,89,CRITICAL,FORECAST_CRITICAL,0.3,2026-07-06T16:22:41
691,Handwara District Hospital Blood Bank,Handwara,B-,19,19,SAFE,FORECAST_SAFE,3.4,2026-07-06T16:22:41
691,Handwara District Hospital Blood Bank,Handwara,O+,59,59,LOW,FORECAST_LOW,1.9,2026-07-06T16:22:41
691,Handwara District Hospital Blood Bank,Handwara,O-,89,89,CRITICAL,FORECAST_CRITICAL,0.7,2026-07-06T16:22:41
691,Handwara District Hospital Blood Bank,Handwara,AB+,89,89,CRITICAL,FORECAST_CRITICAL,0.8,2026-07-06T16:22:41
691,Handwara District Hospital Blood Bank,Handwara,AB-,89,89,CRITICAL,FORECAST_CRITICAL,0.3,2026-07-06T16:22:41
693,SNM Hospital Blood Bank,Leh ,A+,51,51,LOW,FORECAST_LOW,2.1,2026-07-06T16:22:41
693,SNM Hospital Blood Bank,Leh ,A-,11,51,SAFE,FORECAST_LOW,3.0,2026-07-06T16:22:41
693,SNM Hospital Blood Bank,Leh ,B+,11,51,SAFE,FORECAST_LOW,2.9,2026-07-06T16:22:41
693,SNM Hospital Blood Bank,Leh ,B-,51,51,LOW,FORECAST_LOW,2.7,2026-07-06T16:22:41
693,SNM Hospital Blood Bank,Leh ,O+,51,81,LOW,FORECAST_CRITICAL,0.9,2026-07-06T16:22:41
693,SNM Hospital Blood Bank,Leh ,O-,51,81,LOW,FORECAST_CRITICAL,0.9,2026-07-06T16:22:41
693,SNM Hospital Blood Bank,Leh ,AB+,11,51,SAFE,FORECAST_LOW,3.4,2026-07-06T16:22:41
693,SNM Hospital Blood Bank,Leh ,AB-,51,81,LOW,FORECAST_CRITICAL,1.1,2026-07-06T16:22:41
694,Raja Sukhdev Singh District Hospital Poonch,Haveli,A+,81,81,CRITICAL,FORECAST_CRITICAL,0.0,2026-07-06T16:22:41
694,Raja Sukhdev Singh District Hospital Poonch,Haveli,A-,51,81,LOW,FORECAST_CRITICAL,1.1,2026-07-06T16:22:41
694,Raja Sukhdev Singh District Hospital Poonch,Haveli,B+,81,81,CRITICAL,FORECAST_CRITICAL,0.4,2026-07-06T16:22:41
694,Raja Sukhdev Singh District Hospital Poonch,Haveli,B-,81,81,CRITICAL,FORECAST_CRITICAL,0.0,2026-07-06T16:22:41
694,Raja Sukhdev Singh District Hospital Poonch,Haveli,O+,51,81,LOW,FORECAST_CRITICAL,1.3,2026-07-06T16:22:41
694,Raja Sukhdev Singh District Hospital Poonch,Haveli,O-,11,51,SAFE,FORECAST_LOW,2.9,2026-07-06T16:22:41
694,Raja Sukhdev Singh District Hospital Poonch,Haveli,AB+,81,81,CRITICAL,FORECAST_CRITICAL,0.9,2026-07-06T16:22:41
694,Raja Sukhdev Singh District Hospital Poonch,Haveli,AB-,81,81,CRITICAL,FORECAST_CRITICAL,0.1,2026-07-06T16:22:41
695,Pulwama District Hospital Blood Bank ,Pulwama,A+,19,19,SAFE,FORECAST_SAFE,4.0,2026-07-06T16:22:41
695,Pulwama District Hospital Blood Bank ,Pulwama,A-,19,59,SAFE,FORECAST_LOW,2.9,2026-07-06T16:22:41
695,Pulwama District Hospital Blood Bank ,Pulwama,B+,19,59,SAFE,FORECAST_LOW,3.3,2026-07-06T16:22:41
695,Pulwama District Hospital Blood Bank ,Pulwama,B-,19,59,SAFE,FORECAST_LOW,2.9,2026-07-06T16:22:41
695,Pulwama District Hospital Blood Bank ,Pulwama,O+,19,59,SAFE,FORECAST_LOW,2.9,2026-07-06T16:22:41
695,Pulwama District Hospital Blood Bank ,Pulwama,O-,89,89,CRITICAL,FORECAST_CRITICAL,0.5,2026-07-06T16:22:41
695,Pulwama District Hospital Blood Bank ,Pulwama,AB+,89,89,CRITICAL,FORECAST_CRITICAL,0.1,2026-07-06T16:22:41
695,Pulwama District Hospital Blood Bank ,Pulwama,AB-,59,59,LOW,FORECAST_LOW,2.0,2026-07-06T16:22:41
697,Rajouri District Hospital Blood Bank ,Rajouri,A+,54,84,LOW,FORECAST_CRITICAL,1.2,2026-07-06T16:22:41
697,Rajouri District Hospital Blood Bank ,Rajouri,A-,54,54,LOW,FORECAST_LOW,2.6,2026-07-06T16:22:41
697,Rajouri District Hospital Blood Bank ,Rajouri,B+,54,84,LOW,FORECAST_CRITICAL,1.2,2026-07-06T16:22:41
697,Rajouri District Hospital Blood Bank ,Rajouri,B-,54,54,LOW,FORECAST_LOW,1.8,2026-07-06T16:22:41
697,Rajouri District Hospital Blood Bank ,Rajouri,O+,84,84,CRITICAL,FORECAST_CRITICAL,0.2,2026-07-06T16:22:41
697,Rajouri District Hospital Blood Bank ,Rajouri,O-,14,54,SAFE,FORECAST_LOW,3.5,2026-07-06T16:22:41
697,Rajouri District Hospital Blood Bank ,Rajouri,AB+,54,54,LOW,FORECAST_LOW,1.9,2026-07-06T16:22:41
697,Rajouri District Hospital Blood Bank ,Rajouri,AB-,14,54,SAFE,FORECAST_LOW,3.1,2026-07-06T16:22:41
698,Ramban District Hospital Blood Bank ,Ramban,A+,19,59,SAFE,FORECAST_LOW,3.2,2026-07-06T16:22:41
698,Ramban District Hospital Blood Bank ,Ramban,A-,89,89,CRITICAL,FORECAST_CRITICAL,0.1,2026-07-06T16:22:41
698,Ramban District Hospital Blood Bank ,Ramban,B+,19,59,SAFE,FORECAST_LOW,3.2,2026-07-06T16:22:41
698,Ramban District Hospital Blood Bank ,Ramban,B-,59,59,LOW,FORECAST_LOW,1.8,2026-07-06T16:22:41
698,Ramban District Hospital Blood Bank ,Ramban,O+,89,89,CRITICAL,FORECAST_CRITICAL,0.3,2026-07-06T16:22:41
698,Ramban District Hospital Blood Bank ,Ramban,O-,59,59,LOW,FORECAST_LOW,2.4,2026-07-06T16:22:41
698,Ramban District Hospital Blood Bank ,Ramban,AB+,59,89,LOW,FORECAST_CRITICAL,1.0,2026-07-06T16:22:41
698,Ramban District Hospital Blood Bank ,Ramban,AB-,59,59,LOW,FORECAST_LOW,1.7,2026-07-06T16:22:41
699,District Hospital Blood Bank Sambha ,Samba,A+,54,54,LOW,FORECAST_LOW,1.9,2026-07-06T16:22:41
699,District Hospital Blood Bank Sambha ,Samba,A-,84,84,CRITICAL,FORECAST_CRITICAL,0.6,2026-07-06T16:22:41
699,District Hospital Blood Bank Sambha ,Samba,B+,54,84,LOW,FORECAST_CRITICAL,1.7,2026-07-06T16:22:41
699,District Hospital Blood Bank Sambha ,Samba,B-,14,54,SAFE,FORECAST_LOW,3.1,2026-07-06T16:22:41
699,District Hospital Blood Bank Sambha ,Samba,O+,14,54,SAFE,FORECAST_LOW,2.9,2026-07-06T16:22:41
699,District Hospital Blood Bank Sambha ,Samba,O-,14,54,SAFE,FORECAST_LOW,3.3,2026-07-06T16:22:41
699,District Hospital Blood Bank Sambha ,Samba,AB+,54,54,LOW,FORECAST_LOW,2.6,2026-07-06T16:22:41
699,District Hospital Blood Bank Sambha ,Samba,AB-,54,54,LOW,FORECAST_LOW,1.7,2026-07-06T16:22:41
700,District Hospital Blood Bank Shopian ,Shopian,A+,13,13,SAFE,FORECAST_SAFE,3.6,2026-07-06T16:22:41
700,District Hospital Blood Bank Shopian ,Shopian,A-,13,53,SAFE,FORECAST_LOW,3.2,2026-07-06T16:22:41
700,District Hospital Blood Bank Shopian ,Shopian,B+,13,53,SAFE,FORECAST_LOW,3.1,2026-07-06T16:22:41
700,District Hospital Blood Bank Shopian ,Shopian,B-,13,53,SAFE,FORECAST_LOW,3.0,2026-07-06T16:22:41
700,District Hospital Blood Bank Shopian ,Shopian,O+,83,83,CRITICAL,FORECAST_CRITICAL,0.9,2026-07-06T16:22:41
700,District Hospital Blood Bank Shopian ,Shopian,O-,13,53,SAFE,FORECAST_LOW,3.7,2026-07-06T16:22:41
700,District Hospital Blood Bank Shopian ,Shopian,AB+,53,83,LOW,FORECAST_CRITICAL,1.2,2026-07-06T16:22:41
700,District Hospital Blood Bank Shopian ,Shopian,AB-,13,53,SAFE,FORECAST_LOW,3.0,2026-07-06T16:22:41
701,Shri Maharaja Hari Singh (SMHS) Hospital Blood Bank, Srinagar ,A+,54,84,LOW,FORECAST_CRITICAL,1.1,2026-07-06T16:22:41
701,Shri Maharaja Hari Singh (SMHS) Hospital Blood Bank, Srinagar ,A-,84,84,CRITICAL,FORECAST_CRITICAL,0.0,2026-07-06T16:22:41
701,Shri Maharaja Hari Singh (SMHS) Hospital Blood Bank, Srinagar ,B+,54,54,LOW,FORECAST_LOW,2.5,2026-07-06T16:22:41
701,Shri Maharaja Hari Singh (SMHS) Hospital Blood Bank, Srinagar ,B-,54,54,LOW,FORECAST_LOW,2.4,2026-07-06T16:22:41
701,Shri Maharaja Hari Singh (SMHS) Hospital Blood Bank, Srinagar ,O+,54,84,LOW,FORECAST_CRITICAL,1.4,2026-07-06T16:22:41
701,Shri Maharaja Hari Singh (SMHS) Hospital Blood Bank, Srinagar ,O-,54,84,LOW,FORECAST_CRITICAL,1.3,2026-07-06T16:22:41
701,Shri Maharaja Hari Singh (SMHS) Hospital Blood Bank, Srinagar ,AB+,84,84,CRITICAL,FORECAST_CRITICAL,0.0,2026-07-06T16:22:41
701,Shri Maharaja Hari Singh (SMHS) Hospital Blood Bank, Srinagar ,AB-,54,54,LOW,FORECAST_LOW,1.8,2026-07-06T16:22:41
702,92 Base Hospital Blood Bank, Srinagar            ,A+,59,59,LOW,FORECAST_LOW,2.6,2026-07-06T16:22:41
702,92 Base Hospital Blood Bank, Srinagar            ,A-,59,59,LOW,FORECAST_LOW,2.1,2026-07-06T16:22:41
702,92 Base Hospital Blood Bank, Srinagar            ,B+,19,19,SAFE,FORECAST_SAFE,3.9,2026-07-06T16:22:41
702,92 Base Hospital Blood Bank, Srinagar            ,B-,19,19,SAFE,FORECAST_SAFE,4.0,2026-07-06T16:22:41
702,92 Base Hospital Blood Bank, Srinagar            ,O+,19,19,SAFE,FORECAST_SAFE,3.9,2026-07-06T16:22:41
702,92 Base Hospital Blood Bank, Srinagar            ,O-,89,89,CRITICAL,FORECAST_CRITICAL,0.8,2026-07-06T16:22:41
702,92 Base Hospital Blood Bank, Srinagar            ,AB+,89,89,CRITICAL,FORECAST_CRITICAL,0.8,2026-07-06T16:22:41
702,92 Base Hospital Blood Bank, Srinagar            ,AB-,59,59,LOW,FORECAST_LOW,2.5,2026-07-06T16:22:41
703,Sher-I-Kashmir Institute of Medical Sciences (SKIMS) Blood bank,Srinagar ,A+,87,87,CRITICAL,FORECAST_CRITICAL,0.6,2026-07-06T16:22:41
703,Sher-I-Kashmir Institute of Medical Sciences (SKIMS) Blood bank,Srinagar ,A-,57,57,LOW,FORECAST_LOW,1.9,2026-07-06T16:22:41
703,Sher-I-Kashmir Institute of Medical Sciences (SKIMS) Blood bank,Srinagar ,B+,57,87,LOW,FORECAST_CRITICAL,1.6,2026-07-06T16:22:41
703,Sher-I-Kashmir Institute of Medical Sciences (SKIMS) Blood bank,Srinagar ,B-,57,57,LOW,FORECAST_LOW,2.2,2026-07-06T16:22:41
703,Sher-I-Kashmir Institute of Medical Sciences (SKIMS) Blood bank,Srinagar ,O+,57,87,LOW,FORECAST_CRITICAL,1.2,2026-07-06T16:22:41
703,Sher-I-Kashmir Institute of Medical Sciences (SKIMS) Blood bank,Srinagar ,O-,57,57,LOW,FORECAST_LOW,2.4,2026-07-06T16:22:41
703,Sher-I-Kashmir Institute of Medical Sciences (SKIMS) Blood bank,Srinagar ,AB+,57,57,LOW,FORECAST_LOW,2.5,2026-07-06T16:22:41
703,Sher-I-Kashmir Institute of Medical Sciences (SKIMS) Blood bank,Srinagar ,AB-,57,87,LOW,FORECAST_CRITICAL,1.3,2026-07-06T16:22:41
704, Government Lal Ded Hospital Blood Bank,Srinagar            ,A+,53,53,LOW,FORECAST_LOW,2.8,2026-07-06T16:22:41
704, Government Lal Ded Hospital Blood Bank,Srinagar            ,A-,53,53,LOW,FORECAST_LOW,2.4,2026-07-06T16:22:41
704, Government Lal Ded Hospital Blood Bank,Srinagar            ,B+,83,83,CRITICAL,FORECAST_CRITICAL,0.4,2026-07-06T16:22:41
704, Government Lal Ded Hospital Blood Bank,Srinagar            ,B-,53,53,LOW,FORECAST_LOW,2.8,2026-07-06T16:22:41
